"","mill.dt2","mill.q3","mill.ro"
"17300",2018-03-19 17:00:00,31.9430257880613,4.14919682822278e-05
"17301",2018-03-19 17:15:00,31.2964033047329,4.06520466121002e-05
"17302",2018-03-19 17:30:00,31.8904403013866,4.14236630640657e-05
"17303",2018-03-19 17:45:00,30.8098739280271,4.00200757524644e-05
"17304",2018-03-19 18:00:00,30.1793036019522,3.92010048183956e-05
"17305",2018-03-19 18:15:00,30.8618859358083,4.00876360578491e-05
"17306",2018-03-19 18:30:00,30.6367023984331,3.97951368984883e-05
"17307",2018-03-19 18:45:00,30.1018498862016,3.91003973449962e-05
"17308",2018-03-19 19:00:00,30.783878397679,3.99863092042407e-05
"17309",2018-03-19 19:15:00,30.1448719072689,3.91562802267685e-05
"17310",2018-03-19 19:30:00,29.72410075755,3.8609725141034e-05
"17311",2018-03-19 19:45:00,29.4930531691829,3.83096089506699e-05
"17312",2018-03-19 20:00:00,30.2482045101439,3.92905027362282e-05
"17313",2018-03-19 20:15:00,28.7270542564786,3.73146248561441e-05
"17314",2018-03-19 20:30:00,29.4674166591523,3.82763087471102e-05
"17315",2018-03-19 20:45:00,29.3905497203674,3.81764634598423e-05
"17316",2018-03-19 21:00:00,28.7609622166584,3.73586691498073e-05
"17317",2018-03-19 21:15:00,28.7185792559394,3.73036163669705e-05
"17318",2018-03-19 21:30:00,27.4062813266136,3.55990244343937e-05
"17319",2018-03-19 21:45:00,28.6931590305014,3.72705971034042e-05
"17320",2018-03-19 22:00:00,28.0515765444117,3.64372220706227e-05
"17321",2018-03-19 22:15:00,28.9391877119955,3.75901727853324e-05
"17322",2018-03-19 22:30:00,28.6423400801225,3.72045865040562e-05
"17323",2018-03-19 22:45:00,27.7912077087337,3.60990194362414e-05
"17324",2018-03-19 23:00:00,28.5915498124697,3.71386131617537e-05
"17325",2018-03-19 23:15:00,27.3144872023373,3.54797896781675e-05
"17326",2018-03-19 23:30:00,26.6746814137289,3.46487224629369e-05
"17327",2018-03-19 23:45:00,25.9165980297274,3.36640201390877e-05
"17328",2018-03-20 00:00:00,28.430903401704,3.69299436442079e-05
"17329",2018-03-20 00:15:00,27.2394558680282,3.53823287249071e-05
"17330",2018-03-20 00:30:00,27.8079823660159,3.61208086540981e-05
"17331",2018-03-20 00:45:00,27.891903959222,3.62298174908503e-05
"17332",2018-03-20 01:00:00,27.2477894384853,3.53931535053578e-05
"17333",2018-03-20 01:15:00,27.422981695931,3.56207171568871e-05
"17334",2018-03-20 01:30:00,27.3478555416951,3.55231330385446e-05
"17335",2018-03-20 01:45:00,27.0895904396524,3.51876630209744e-05
"17336",2018-03-20 02:00:00,27.8163709027239,3.61317048322288e-05
"17337",2018-03-20 02:15:00,27.7073827679761,3.59901361449009e-05
"17338",2018-03-20 02:30:00,28.2621134955686,3.67106962417171e-05
"17339",2018-03-20 02:45:00,26.5754069691479,3.45197712441913e-05
"17340",2018-03-20 03:00:00,26.7657864206543,3.47670620993502e-05
"17341",2018-03-20 03:15:00,26.4679927025002,3.43802469118887e-05
"17342",2018-03-20 03:30:00,26.9399884382813,3.49933394920442e-05
"17343",2018-03-20 03:45:00,26.3277370070869,3.41980636427111e-05
"17344",2018-03-20 04:00:00,26.6333027443346,3.45949741909522e-05
"17345",2018-03-20 04:15:00,26.7989400187137,3.48101265243752e-05
"17346",2018-03-20 04:30:00,26.7243627974154,3.47132554351673e-05
"17347",2018-03-20 04:45:00,26.4019604767643,3.42944752309585e-05
"17348",2018-03-20 05:00:00,27.0230681079382,3.51012547234055e-05
"17349",2018-03-20 05:15:00,27.2811318326805,3.5436463164611e-05
"17350",2018-03-20 05:30:00,25.5810048805586,3.3228105883706e-05
"17351",2018-03-20 05:45:00,26.9150804195632,3.49609855525808e-05
"17352",2018-03-20 06:00:00,26.1383572864533,3.39520713746661e-05
"17353",2018-03-20 06:15:00,26.6084853589241,3.45627379784177e-05
"17354",2018-03-20 06:30:00,26.3854606252498,3.42730429683969e-05
"17355",2018-03-20 06:45:00,25.7772807234732,3.34830557780213e-05
"17356",2018-03-20 07:00:00,26.0808064135704,3.38773164341631e-05
"17357",2018-03-20 07:15:00,26.6829596008336,3.46594753039188e-05
"17358",2018-03-20 07:30:00,26.7326458882987,3.47240146458472e-05
"17359",2018-03-20 07:45:00,27.3311697511633,3.55014592529707e-05
"17360",2018-03-20 08:00:00,26.5175513116202,3.44446204077297e-05
"17361",2018-03-20 08:15:00,26.2865304949389,3.41445389920907e-05
"17362",2018-03-20 08:30:00,26.0397233754367,3.38239521684705e-05
"17363",2018-03-20 08:45:00,25.4993643292525,3.3122059975976e-05
"17364",2018-03-20 09:00:00,25.7445349331982,3.34405210694912e-05
"17365",2018-03-20 09:15:00,25.7036213313264,3.33873768907763e-05
"17366",2018-03-20 09:30:00,25.3200478065919,3.28891391650272e-05
"17367",2018-03-20 09:45:00,24.9950517275932,3.24669898329279e-05
"17368",2018-03-20 10:00:00,24.9302130478272,3.23827684926529e-05
"17369",2018-03-20 10:15:00,25.7118023946593,3.33980035741273e-05
"17370",2018-03-20 10:30:00,24.9788370326313,3.24459279706757e-05
"17371",2018-03-20 10:45:00,24.461739657116,3.17742512157541e-05
"17372",2018-03-20 11:00:00,24.3651678612894,3.16488105666439e-05
"17373",2018-03-20 11:15:00,24.0922091274265,3.12942544515489e-05
"17374",2018-03-20 11:30:00,24.9140117555562,3.23617240396476e-05
"17375",2018-03-20 11:45:00,25.5075246459425,3.31326597107513e-05
"17376",2018-03-20 12:00:00,24.6148934192417,3.19731882570534e-05
"17377",2018-03-20 12:15:00,24.6875460534799,3.206755942951e-05
"17378",2018-03-20 12:30:00,25.3607661856641,3.29420297616844e-05
"17379",2018-03-20 12:45:00,25.3444763350549,3.29208702770043e-05
"17380",2018-03-20 13:00:00,25.6382026663644,3.33024021864487e-05
"17381",2018-03-20 13:15:00,25.2468072273883,3.27940042892815e-05
"17382",2018-03-20 13:30:00,24.6713951344386,3.20465804081412e-05
"17383",2018-03-20 13:45:00,25.9001953558994,3.36427141041889e-05
"17384",2018-03-20 14:00:00,24.2446242447206,3.14922320399733e-05
"17385",2018-03-20 14:15:00,25.0356031138202,3.2519663516451e-05
"17386",2018-03-20 14:30:00,24.4859015975358,3.18056360467399e-05
"17387",2018-03-20 14:45:00,24.4536873643654,3.17637917972373e-05
"17388",2018-03-20 15:00:00,23.7085263080636,3.07958747589967e-05
"17389",2018-03-20 15:15:00,24.0681715631686,3.12630311773235e-05
"17390",2018-03-20 15:30:00,23.1841753426868,3.01147760500478e-05
"17391",2018-03-20 15:45:00,24.4214866330007,3.17219650857256e-05
"17392",2018-03-20 16:00:00,24.461739657116,3.17742512157541e-05
"17393",2018-03-20 16:15:00,23.8761462775321,3.10136024878224e-05
"17394",2018-03-20 16:30:00,23.2792340154727,3.02382512481193e-05
"17395",2018-03-20 16:45:00,22.5379332908467,2.92753485363395e-05
"17396",2018-03-20 17:00:00,23.9321030681562,3.10862868163877e-05
"17397",2018-03-20 17:15:00,24.461739657116,3.17742512157541e-05
"17398",2018-03-20 17:30:00,23.5253743918016,3.05579720145669e-05
"17399",2018-03-20 17:45:00,23.8681558543711,3.10032234339858e-05
"17400",2018-03-20 18:00:00,22.4595219375833,2.91734971524364e-05
"17401",2018-03-20 18:15:00,24.526188366075,3.18579660086388e-05
"17402",2018-03-20 18:30:00,22.7815604108487,2.95918047419252e-05
"17403",2018-03-20 18:45:00,22.8130568476314,2.96327166193616e-05
"17404",2018-03-20 19:00:00,22.7658173872221,2.95713555508775e-05
"17405",2018-03-20 19:15:00,22.0298182346228,2.86153392455339e-05
"17406",2018-03-20 19:30:00,23.3347420494244,3.03103526701766e-05
"17407",2018-03-20 19:45:00,23.2316892039091,3.01764935478166e-05
"17408",2018-03-20 20:00:00,22.978640155433,2.98477988536169e-05
"17409",2018-03-20 20:15:00,23.7164996849372,3.08062316707852e-05
"17410",2018-03-20 20:30:00,23.2316892039091,3.01764935478166e-05
"17411",2018-03-20 20:45:00,21.7422354841788,2.82417874587024e-05
"17412",2018-03-20 21:00:00,22.1389465458462,2.87570900132294e-05
"17413",2018-03-20 21:15:00,22.6871542515662,2.94691771175859e-05
"17414",2018-03-20 21:30:00,23.3585440842018,3.03412700065176e-05
"17415",2018-03-20 21:45:00,22.3655432107105,2.90514247357378e-05
"17416",2018-03-20 22:00:00,22.6242861743681,2.93875154652936e-05
"17417",2018-03-20 22:15:00,21.6647171370334,2.81410960332128e-05
"17418",2018-03-20 22:30:00,21.6414788233558,2.81109109348931e-05
"17419",2018-03-20 22:45:00,21.8509090998789,2.83829476056984e-05
"17420",2018-03-20 23:00:00,21.2091576848634,2.75493531449367e-05
"17421",2018-03-20 23:15:00,21.1706928026976,2.74993896980988e-05
"17422",2018-03-20 23:30:00,21.4326916532102,2.78397096185589e-05
"17423",2018-03-20 23:45:00,22.0765664930949,2.86760622737982e-05
"17424",2018-03-21 00:00:00,20.9710341164449,2.72400457044447e-05
"17425",2018-03-21 00:15:00,21.2784504489277,2.76393600587407e-05
"17426",2018-03-21 00:30:00,20.8408140662353,2.70708981030605e-05
"17427",2018-03-21 00:45:00,20.3453024215813,2.64272598460003e-05
"17428",2018-03-21 01:00:00,20.8484669201654,2.70808386758367e-05
"17429",2018-03-21 01:15:00,21.0861483368904,2.738957178927e-05
"17430",2018-03-21 01:30:00,20.8637753105769,2.71007233058532e-05
"17431",2018-03-21 01:45:00,21.417251582288,2.78196539438953e-05
"17432",2018-03-21 02:00:00,22.1311459758642,2.87469575666533e-05
"17433",2018-03-21 02:15:00,20.3984826603075,2.64963376094254e-05
"17434",2018-03-21 02:30:00,19.7181181194149,2.56125871426296e-05
"17435",2018-03-21 02:45:00,21.2168533277654,2.75593492978785e-05
"17436",2018-03-21 03:00:00,20.0876280074545,2.60925570946383e-05
"17437",2018-03-21 03:15:00,20.0044868521782,2.59845619973498e-05
"17438",2018-03-21 03:30:00,19.6129456414111,2.54759747518545e-05
"17439",2018-03-21 03:45:00,20.565907887575,2.67138123804604e-05
"17440",2018-03-21 04:00:00,19.8611382070948,2.57983611823561e-05
"17441",2018-03-21 04:15:00,19.4555230387477,2.52714927569441e-05
"17442",2018-03-21 04:30:00,19.8686746889731,2.58081505952041e-05
"17443",2018-03-21 04:45:00,20.7949157280328,2.70112790674206e-05
"17444",2018-03-21 05:00:00,20.0195952609293,2.60041868638498e-05
"17445",2018-03-21 05:15:00,20.7184901152533,2.69120070346947e-05
"17446",2018-03-21 05:30:00,19.7181181194149,2.56125871426296e-05
"17447",2018-03-21 05:45:00,21.1168793195853,2.7429489390305e-05
"17448",2018-03-21 06:00:00,21.3863820675987,2.77795563985695e-05
"17449",2018-03-21 06:15:00,20.2769927930972,2.63385299630757e-05
"17450",2018-03-21 06:30:00,20.5887723292767,2.67435118427522e-05
"17451",2018-03-21 06:45:00,21.0861483368904,2.738957178927e-05
"17452",2018-03-21 07:00:00,20.8944028182666,2.71405064994072e-05
"17453",2018-03-21 07:15:00,19.8837503826174,2.58277329668515e-05
"17454",2018-03-21 07:30:00,20.7872691370106,2.70013466297654e-05
"17455",2018-03-21 07:45:00,19.9440895373159,2.59061097089152e-05
"17456",2018-03-21 08:00:00,20.3756857189259,2.64667258257761e-05
"17457",2018-03-21 08:15:00,20.3528968929259,2.64371245834939e-05
"17458",2018-03-21 08:30:00,21.5872869728726,2.80405191518378e-05
"17459",2018-03-21 08:45:00,21.1091952385034,2.74195082554355e-05
"17460",2018-03-21 09:00:00,21.0707881883544,2.73696199287263e-05
"17461",2018-03-21 09:15:00,20.3832837978402,2.64765952492744e-05
"17462",2018-03-21 09:30:00,21.4790331091583,2.78999042360979e-05
"17463",2018-03-21 09:45:00,21.0093832349766,2.72898587816506e-05
"17464",2018-03-21 10:00:00,20.6421541283302,2.68128514202824e-05
"17465",2018-03-21 10:15:00,20.6650455065426,2.68425858713963e-05
"17466",2018-03-21 10:30:00,21.2938586076935,2.76593742815335e-05
"17467",2018-03-21 10:45:00,22.1311459758642,2.87469575666533e-05
"17468",2018-03-21 11:00:00,20.1708788356175,2.62006946500637e-05
"17469",2018-03-21 11:15:00,20.5202032715063,2.66544449776084e-05
